speaker,folder,file_name,prediction,reference
kurland08a,Kurland,kurland08a_194.22_26.78.wav," I was in a nursing home from June, May until July, and then I went to the arborist",i i was in a nursing home from june may until july and then i went to the arbors
kurland08a,Kurland,kurland08a_253.253_10.86.wav, The birth of my sons.,the birth of my sons
kurland08a,Kurland,kurland08a_264.97_0.52.wav, Thank you.,yep
kurland08a,Kurland,kurland08a_266.83_5.95.wav, They were seven years apart.,they were seven years apart
kurland08a,Kurland,kurland08a_273.892_11.79.wav, It made me very happy.,it made me very happy and
kurland08a,Kurland,kurland08a_303.001_4.65.wav, by the force made me very sad.,my divorce made me very sad
kurland08a,Kurland,kurland08a_309.261_2.5.wav, um,i
kurland08a,Kurland,kurland08a_361.716_8.48.wav, I couldn't be with my family.,i couldn't be with my family
kurland08a,Kurland,kurland08a_371.562_8.61.wav," Then, I'm going to go to the next slide.",then
kurland08a,Kurland,kurland08a_384.295_5.11.wav, That's it.,that's it
kurland08a,Kurland,kurland08a_402.311_1.562.wav," Yeah, yeah.",yes yep yep
kurland08a,Kurland,kurland08a_406.651_8.34.wav," No, no. That's long past.",no no that's long past
kurland08a,Kurland,kurland08a_416.824_0.32.wav, Yeah.,yeah
kurland08a,Kurland,kurland08a_501.525_9.05.wav, The dad was very mad.,the kid kid dad was very mad
kurland08a,Kurland,kurland08a_558.475_29.91.wav, The sun didn't want the – the –,the son didn't want the the umbrella
kurland08a,Kurland,kurland08a_590.066_16.39.wav," And this mother said,",and this mother said
kurland08a,Kurland,kurland08a_606.941_1.12.wav, So good.,so be it
kurland08a,Kurland,kurland08a_608.2_12.54.wav, And the son went to school and got rained on.,and the son went to school and got rained on and
kurland08a,Kurland,kurland08a_627.832_27.13.wav, The son went home and was very apologetic.,the son went home and was very apologetic
kurland08a,Kurland,kurland08a_710.642_1.17.wav, Oh gosh.,oh gosh
kurland08a,Kurland,kurland08a_732.622_16.0.wav, Sometimes the little girl is crying because she sees her cat in the tree and it can't get down.,the little girl is crying because she sees her cat in the tree and it can't get down
kurland08a,Kurland,kurland08a_750.595_21.5.wav, The father tried to get the cat down and,the father tried to get the cat down
kurland08a,Kurland,kurland08a_772.503_4.55.wav, He caught in the tree.,and he caught caught in the tree
kurland08a,Kurland,kurland08a_777.179_16.26.wav, And the letter fell down.,and the ladder fell down
kurland08a,Kurland,kurland08a_794.556_27.6.wav, The dog is barking because he wants the father to get down.,the dog is barking because he wants the father to get down
kurland08a,Kurland,kurland08a_822.279_14.32.wav, And the fire department is coming to fix everything.,and the fire department is coming to fix everything
kurland08a,Kurland,kurland08a_861.604_11.65.wav," And there's a bird on the tree saying,",and there's a bird in the tree saying
kurland08a,Kurland,kurland08a_873.697_13.54.wav, That's going to be okay.,that's it's going to be okay
kurland08a,Kurland,kurland08a_899.161_0.33.wav, Okay.,yeah
kurland08a,Kurland,kurland08a_904.551_5.31.wav," Uh... Uh, yes.",yes
kurland08a,Kurland,kurland08a_911.528_3.33.wav, I remember some of it.,i remember some of it
kurland08a,Kurland,kurland08a_982.643_0.33.wav, Yeah.,i don't remember this
kurland08a,Kurland,kurland08a_1096.731_28.95.wav, Cinderella was watching her sisters go to the ball.,the cinderella was watching her sisters go to the ball and
kurland08a,Kurland,kurland08a_1151.118_2.98.wav, I don't know.,i don't know
kurland08a,Kurland,kurland08a_1165.441_17.96.wav, She falls in love with a prince.,she falls in love with the prince and
kurland08a,Kurland,kurland08a_1202.021_20.3.wav, I'm sorry.,she
kurland08a,Kurland,kurland08a_1229.51_19.29.wav, She goes home at the stroke of,she she goes home at the stroke of midnight
kurland08a,Kurland,kurland08a_1252.636_28.88.wav," The next day, the trenches on Boyd",and the next day the prince's envoy
kurland08a,Kurland,kurland08a_1292.99_2.84.wav, No. I'm sorry.,no i'm sorry
kurland08a,Kurland,kurland08a_1319.313_19.65.wav, Two pieces of bread are...,oh two pieces of bread
kurland08a,Kurland,kurland08a_1340.568_23.05.wav," Peanut butter goes on one piece of bread, and the jelly goes on the second piece of bread.",the peanut butter goes on one piece of bread and the jelly goes on the second piece of bread and
kurland08a,Kurland,kurland08a_1372.084_6.13.wav," I think I was going to say, I think I was going to say, I think I was going to say,",slap them together
kurland08a,Kurland,kurland08a_1388.347_23.9.wav, I don't know.,i don't know
kurland08a,Kurland,kurland08a_1428.412_9.2.wav, Let them together.,slap them together
kurland08a,Kurland,kurland08a_1448.491_10.84.wav, I don't know.,i don't know
kurland08a,Kurland,kurland08b_612.766_0.41.wav, Okay.,okay
kurland08a,Kurland,kurland08b_619.709_0.38.wav, Yes.,yes
kurland08a,Kurland,kurland08b_625.857_0.46.wav, Yes.,yes
kurland08a,Kurland,kurland08b_630.043_2.22.wav, It's improving.,it's improving
kurland08a,Kurland,kurland08b_633.158_8.98.wav, before I couldn't get anything out.,before i couldn't get anything out
kurland08a,Kurland,kurland08b_643.484_16.17.wav, It's improving.,it's improving
kurland08a,Kurland,kurland08b_665.379_1.2.wav," Uh, yes?",yes
kurland08a,Kurland,kurland08b_707.198_6.8.wav," Um, the boy is kicking the ball.",the boy is kicking the ball
kurland08a,Kurland,kurland08b_715.285_9.72.wav, and it goes through a front window of a house nearby.,and it goes through a front window of a house nearby
kurland08a,Kurland,kurland08b_728.847_3.74.wav, It shatters the glass.,it shatters the glass
kurland08a,Kurland,kurland08b_734.47_7.3.wav, and the man inside picks up the ball.,and the man inside picks up the ball
kurland08a,Kurland,kurland08b_757.166_2.25.wav, I can't tell if it's...,i can't tell if it's
kurland08a,Kurland,kurland08b_766.53_2.62.wav, and he goes to the window.,and he goes to the window
kurland08a,Kurland,kurland08b_771.598_0.99.wav, And that's that.,and that's it
kurland08a,Kurland,kurland08b_797.446_6.69.wav, The mother is saying goodbye to the daughter.,the mother is saying goodbye to the daughter
kurland08a,Kurland,kurland08b_804.794_2.49.wav, And she's telling her daughter.,and she's telling the daughter
kurland08a,Kurland,kurland08b_810.153_2.22.wav, Take your umbrella.,take your umbrella
kurland08a,Kurland,kurland08b_813.542_1.58.wav, And the daughter says.,and the daughter says
kurland08a,Kurland,kurland08b_815.359_5.07.wav," No, it's not going to rain.",no it's not going to rain
kurland08a,Kurland,kurland08b_821.572_6.7.wav, And she gets outside and it starts raining.,and she gets outside and it starts raining
kurland08a,Kurland,kurland08b_830.682_6.18.wav, She gets soaked.,she's gets soaked
kurland08a,Kurland,kurland08b_837.085_8.9.wav, And she goes and tells her mother.,and she goes and tells her mother
kurland08a,Kurland,kurland08b_846.971_6.72.wav, Next time I'll take an envelope.,next time i'll take an umbrella
kurland08a,Kurland,kurland08b_855.827_1.32.wav, And she's good.,and she's good
kurland08a,Kurland,kurland08b_884.806_9.37.wav, The cat is up on the tray.,the cat is up in the tree
kurland08a,Kurland,kurland08b_895.322_7.53.wav, and the daughters crying.,and the daughter's crying
kurland08a,Kurland,kurland08b_906.846_9.94.wav," The father climbs up, and he gets stuck in a branch.",the father climbs up and he gets stuck in a branch
kurland08a,Kurland,kurland08b_924.917_8.92.wav, The fire department,the fire department
kurland08a,Kurland,kurland08b_942.81_16.07.wav," Oh, the father used a ladder to climb up and he lost it on the ground.",oh the father used a ladder to climb up and he lost it on the ground
kurland08a,Kurland,kurland08b_964.127_9.03.wav, The Fair Department comes running.,the fire department comes running
kurland08a,Kurland,kurland08b_973.365_16.3.wav, And they're about to save the man and the cat.,and they're about to save the man and the cat
kurland08a,Kurland,kurland08b_997.905_12.36.wav, The dog is barking.,the dog is barking
kurland08a,Kurland,kurland08b_1014.193_10.559.wav, He doesn't want to see the man or the cat up in the tray.,he doesn't wanna see the man or the cat up in the tree
kurland08a,Kurland,kurland08b_1074.169_0.47.wav, Yes.,yes
kurland08a,Kurland,kurland08b_1096.266_0.34.wav, Oh my gosh.,gosh
kurland08a,Kurland,kurland08b_1271.5_0.86.wav, Okay.,okay
kurland08a,Kurland,kurland08b_1281.585_14.48.wav," Her mother and her two daughters, they're evil.",a mother and her two daughters they're evil
kurland08a,Kurland,kurland08b_1363.0_3.63.wav," Um, sister?",sister
kurland08a,Kurland,kurland08b_1368.763_8.81.wav, And she's—,and she's
kurland08a,Kurland,kurland08b_1390.31_5.42.wav," uh, clean.",clean
kurland08a,Kurland,kurland08b_1396.73_5.87.wav, She brings them tea.,she brings them tea
kurland08a,Kurland,kurland08b_1405.54_28.46.wav, and they treat her like dirt.,and they treat her like dirt
kurland08a,Kurland,kurland08b_1504.87_5.76.wav, and Cinderella was the only one that it fit.,and cinderella was the only one that it fit
kurland08a,Kurland,kurland08b_1512.49_20.87.wav, She gets invited to the princess ball.,she gets invited to the prince's ball
kurland08a,Kurland,kurland08b_1574.49_7.45.wav, And they go to the wall.,and they go to the ball
kurland08a,Kurland,kurland08b_1583.778_15.03.wav, and the prince falls in love with the Cinderella.,and the prince falls in love with the cinderella
kurland08a,Kurland,kurland08b_1599.97_16.46.wav, She has until midnight to,she has until midnight to get home
kurland08a,Kurland,kurland08b_1628.301_10.38.wav, She loses the glass slipper on her way.,she loses the glass slipper on the way
kurland08a,Kurland,kurland08b_1639.88_20.47.wav," She gets home, and the mother and the daughters are still named after her.",she gets home and the mother and the daughters are still mean to her
kurland08a,Kurland,kurland08b_1662.866_10.06.wav, The princess's prince.,the princess's prince
kurland08a,Kurland,kurland08b_1676.48_21.89.wav," The courier arrives with a glass slipper and tries it on both girls, and it doesn't",the courier arrives with the glass slipper and tries it on both girls and it doesn't fit
kurland08a,Kurland,kurland08b_1699.203_8.61.wav," And then he tries it on Cinderella's foot, and it fits.",and then he tries it on cinderella's foot and it fits
kurland08a,Kurland,kurland08b_1708.86_20.77.wav," and the Pence and Cinderella, Mary.",and the prince and cinderella marry
kurland08a,Kurland,kurland08b_1734.021_1.03.wav, Oh God.,oh gosh
kurland08a,Kurland,kurland08b_1752.474_12.45.wav, You would take bread from a loaf and lay it on the counter.,you would take bread from a loaf and lay it on the counter
kurland08a,Kurland,kurland08b_1766.32_16.78.wav, You would take jelly from the refrigerator and the peanut butter from the copper.,you would take jelly from the refrigerator and the peanut butter from the cupboard
kurland08a,Kurland,kurland08b_1784.997_15.76.wav, and put the jelly on one side of the loaf.,and put the jelly on one side of the bread
kurland08a,Kurland,kurland08b_1812.23_14.81.wav, He would pet the jelly on one side of the—,you would put the jelly on one side of the
kurland08a,Kurland,kurland08b_1850.9_1.69.wav, I can't remember.,i can't remember
kurland08a,Kurland,kurland08b_1856.97_8.36.wav, You would put the jelly on one side of the—,you would put the jelly on one side of the
kurland08a,Kurland,kurland08b_1875.399_6.42.wav, and put the peanut butter on the other side.,and put the peanut butter on the other side
kurland08a,Kurland,kurland08b_1887.643_5.46.wav, and then you slap them together.,and then you slap them together
kurland08a,Kurland,kurland08b_1897.399_0.71.wav, Yeah.,yeah
kurland08a,Kurland,kurland08c_74.24_9.26.wav, I thought the practice was beneficial.,i thought the practice was beneficial
kurland08a,Kurland,kurland08c_83.551_11.2.wav, I learned to speak well.,i i learned to speak well
kurland08a,Kurland,kurland08c_95.94_13.55.wav, And the words came more freely.,and the words came more freely
kurland08a,Kurland,kurland08c_188.37_12.54.wav," and words. I'm, um, um.",and words i'm
kurland08a,Kurland,kurland08c_204.914_7.58.wav, Gene is sending me words every day.,firstnamej is sending me words every day
kurland08a,Kurland,kurland08c_213.19_14.53.wav, And I'm gaining the words that I used to know.,and i'm gaining the words that i useta know
kurland08a,Kurland,kurland08c_237.253_17.22.wav, There's all sorts of programs that I could be in touch with.,there's all sorts of programs that i could be in touch with
kurland08a,Kurland,kurland08c_260.106_0.42.wav, Yes.,yes
kurland08a,Kurland,kurland08c_262.13_0.37.wav, Yes.,yes
kurland08a,Kurland,kurland08c_264.15_0.46.wav, Yes.,yes
kurland08a,Kurland,kurland08c_269.297_8.41.wav, I would only have a,i would only
kurland08a,Kurland,kurland08c_278.737_2.0.wav, I can't print.,i can't print
kurland08a,Kurland,kurland08c_284.154_1.07.wav," So, um...",so
kurland08a,Kurland,kurland08c_291.35_0.42.wav, Yes.,yes
kurland08a,Kurland,kurland08c_328.146_11.0.wav," The boy is kicking the soccer ball, and it crashes into a window.",the boy is kicking the soccer ball and it crashes into a window
kurland08a,Kurland,kurland08c_374.928_5.44.wav, It knocks over the land.,it knocks over the lamp
kurland08a,Kurland,kurland08c_381.955_19.39.wav, He picks up the ball and looks outside for the boy.,he picks up the ball and looks outside for the boy
kurland08a,Kurland,kurland08c_413.277_1.1.wav, Thanks for watching.,thanks i saw
kurland08a,Kurland,kurland08c_431.213_12.8.wav, Mother offers the boy the umbrella because it's raining.,mother offers the boy the umbrella because it's raining
kurland08a,Kurland,kurland08c_444.832_2.74.wav," And he says,",and he says
kurland08a,Kurland,kurland08c_447.909_1.34.wav, I don't need it.,i don't need it
kurland08a,Kurland,kurland08c_451.178_10.5.wav," Then when he gets outside, it's raining and pouring.",and then when he gets outside it's raining and pouring
kurland08a,Kurland,kurland08c_462.05_12.71.wav, And he hurries back to the house and gets the umbrella.,and he hurries back to the house and gets the umbrella
kurland08a,Kurland,kurland08c_477.194_3.22.wav, and then he's on his way.,and then he's on his way
kurland08a,Kurland,kurland08c_487.798_10.88.wav," The mother looks disappointed, but she gets the umbrella.",the mother looks disappointed but she gets the umbrella
kurland08a,Kurland,kurland08c_542.158_1.93.wav, Whatever you like.,what a relief
kurland08a,Kurland,kurland08c_544.347_6.94.wav, He goes outside with the umbrella.,and he goes outside with the umbrella
kurland08a,Kurland,kurland08c_552.901_0.43.wav, Okay.,okay
kurland08a,Kurland,kurland08c_557.162_0.7.wav, 아,oh
kurland08a,Kurland,kurland08c_561.08_6.73.wav, The curl is missing a pad.,the girl is missing a cat
kurland08a,Kurland,kurland08c_568.691_5.56.wav, And she looks up in the tree.,and she looks up in the tree
kurland08a,Kurland,kurland08c_576.022_2.4.wav, and there's a cat.,and there's the cat
kurland08a,Kurland,kurland08c_581.224_15.74.wav, that man climbs up into the tree and knocks down the ladder.,the man climbs up into the tree and knocks down the ladder
kurland08a,Kurland,kurland08c_599.216_27.06.wav, The dog is barking because he's afraid because the man can't get down.,the dog is barking because he's afraid because the man get can't get down
kurland08a,Kurland,kurland08c_627.646_17.28.wav, There's a bird watching the whole thing.,there's a bird watching the whole scene
kurland08a,Kurland,kurland08c_646.178_6.5.wav, The fire truck comes.,the firetruck comes
kurland08a,Kurland,kurland08c_653.497_29.91.wav, And all's well because the firemen can climb the ladder and get the cat.,and all's well because the firemen can climb the ladder and get the cat
kurland08a,Kurland,kurland08c_714.397_7.21.wav, The man can climb down the ladder.,and the man came can climb down the ladder
kurland08a,Kurland,kurland08c_730.275_8.56.wav," It looks as if that girl, she was waiting here twice ago.",it looks as if the girl she was riding her tricycle
kurland08a,Kurland,kurland08c_739.757_12.65.wav, And she noticed the cat.,and she she noticed the cat
kurland08a,Kurland,kurland08c_910.859_3.82.wav, That's not how I remember it.,that's not how i remember it
kurland08a,Kurland,kurland08c_917.634_0.48.wav, No.,no
kurland08a,Kurland,kurland08c_963.94_17.15.wav, I don't know where to start.,i don't know where to start
kurland08a,Kurland,kurland08c_990.161_6.35.wav, The pinch prince is holding a ball.,the prince prince is holding a ball
kurland08a,Kurland,kurland08c_998.593_15.9.wav, And the daughters are in value.,and the daughters are invited
kurland08a,Kurland,kurland08c_1019.497_18.71.wav, Cinderella is not invited.,cinderella is not invited
kurland08a,Kurland,kurland08c_1041.241_8.99.wav, She dresses the daughter as well.,she dresses the daughters
kurland08a,Kurland,kurland08c_1053.28_19.86.wav, And they go off to the ball.,and they go off to the ball
kurland08a,Kurland,kurland08c_1134.797_5.34.wav, And she danced with the prince.,and she danced with the prince
kurland08a,Kurland,kurland08c_1141.59_11.76.wav," Then midnight came, and she said,",and midnight came and she said
kurland08a,Kurland,kurland08c_1155.102_27.24.wav, I've got to run because the carriage may turn into a pumpkin.,oh i've got to run because the carriage may turn into a pumpkin
kurland08a,Kurland,kurland08c_1188.348_18.48.wav," Before she left, she tripped and the class",before she left she tripped and the glass slipper came off
kurland08a,Kurland,kurland08c_1295.463_8.56.wav, And the prince found this flipper.,and the prince found the slipper
kurland08a,Kurland,kurland08c_1305.51_15.54.wav, And he went door to door to find out who it belonged to.,and he went door to door to find out who it belonged to
kurland08a,Kurland,kurland08c_1323.378_12.16.wav, The Cinderella.,and the cinderella came
kurland08a,Kurland,kurland08c_1364.642_14.91.wav, The prince put it on Cinderella's foot.,the prince put it on cinderella's foot
kurland08a,Kurland,kurland08c_1379.88_12.35.wav," And Lo and me held. She, the true fit.",and lo and behold she the shoe fit
kurland08a,Kurland,kurland08c_1394.95_28.42.wav, And they were very,and they were married
kurland08a,Kurland,kurland08c_1433.35_0.9.wav, Oh gosh.,oh gosh
kurland08a,Kurland,kurland08c_1446.988_18.94.wav, You would take the jelly out of the refrigerator and the peanut butter out of the cupboard,you would take the jelly out of the refrigerator and the peanut butter out the cupboard
kurland08a,Kurland,kurland08c_1478.616_4.2.wav, Two pieces of bread.,two pieces of bread
kurland08a,Kurland,kurland08c_1486.553_8.92.wav, The first one jelly and the second one peanut butter.,the first one jelly and the second one peanut butter
kurland08a,Kurland,kurland08c_1496.572_25.26.wav, and you would slot them together and yank peanut butter and tellies in which his,and you would slap them together and make peanut butter and jelly sandwiches
kurland21a,Kurland,kurland21a_45.723_0.37.wav, MBC 뉴스 김정인입니다.,oh
kurland21a,Kurland,kurland21a_54.944_1.32.wav, Yes.,yes yes
kurland21a,Kurland,kurland21a_57.181_16.35.wav, I don't know.,i don't know
kurland21a,Kurland,kurland21a_77.931_0.32.wav, Okay.,okay
kurland21a,Kurland,kurland21a_87.46_1.84.wav, I remember it all.,i remember it all
kurland21a,Kurland,kurland21a_91.02_8.17.wav, I fell down.,i i fell down
kurland21a,Kurland,kurland21a_100.223_21.91.wav, call the ambulance.,firstnamet firstnamet called the ambulance
kurland21a,Kurland,kurland21a_124.195_18.24.wav, I went to Noble,i i i i went to noble
kurland21a,Kurland,kurland21a_143.507_9.62.wav, and they sent me to Hartford.,and they sent me to hartford
kurland21a,Kurland,kurland21a_160.345_3.92.wav, I,i i
kurland21a,Kurland,kurland21a_178.743_0.56.wav, Okay.,okay
kurland21a,Kurland,kurland21a_179.776_3.86.wav, Yes.,yes
kurland21a,Kurland,kurland21a_184.808_4.15.wav," Um, I...",i
kurland21a,Kurland,kurland21a_195.715_5.32.wav, Yes.,well then yes
kurland21a,Kurland,kurland21a_201.391_3.03.wav, Three. Three.,three three
kurland21a,Kurland,kurland21a_209.72_11.26.wav, Speech. We have arms.,speech rehab arm
kurland21a,Kurland,kurland21a_278.008_10.71.wav, husband died.,i had husband die
kurland21a,Kurland,kurland21a_292.451_0.4.wav, down.,died
kurland21a,Kurland,kurland21a_293.4_4.99.wav," Yes, a year ago.",yes year ago
kurland21a,Kurland,kurland21a_303.188_0.55.wav, Yes.,yes
kurland21a,Kurland,kurland21a_309.583_0.8.wav, brain tumor.,brain tumor
kurland21a,Kurland,kurland21a_310.83_0.46.wav, Love you.,lung tumor
kurland21a,Kurland,kurland21a_328.875_0.59.wav, Yes.,yes
kurland21a,Kurland,kurland21a_332.547_0.319.wav, you,yes
kurland21a,Kurland,kurland21a_333.09_4.02.wav," Seven years, eight years.",eight years
kurland21a,Kurland,kurland21a_402.421_0.49.wav, Yes.,yes
kurland21a,Kurland,kurland21a_424.961_2.36.wav, kick the ball through the window.,kick the ball through the window
kurland21a,Kurland,kurland21a_428.441_7.68.wav, Yes.,yes
kurland21a,Kurland,kurland21a_436.901_13.28.wav, Don't worry about the ball.,he don't worry about the ball
kurland21a,Kurland,kurland21a_452.385_4.84.wav, And he stopped.,and he stopped
kurland21a,Kurland,kurland21a_467.071_0.38.wav, Yes.,yes
kurland21a,Kurland,kurland21a_480.75_0.31.wav, Hey.,okay
kurland21a,Kurland,kurland21a_484.966_22.95.wav, You argue,you you you argue
kurland21a,Kurland,kurland21a_517.308_0.71.wav, raining.,raining
kurland21a,Kurland,kurland21a_520.575_0.5.wav, It's raining.,raining
kurland21a,Kurland,kurland21a_524.24_1.55.wav, that umbrella.,umbrella
kurland21a,Kurland,kurland21a_527.158_0.32.wav, Yes.,yes
kurland21a,Kurland,kurland21a_530.788_4.0.wav, trying to get to him.,tried to get it to him
kurland21a,Kurland,kurland21a_537.465_9.12.wav, Braining.,raining hut raining
kurland21a,Kurland,kurland21a_549.09_0.43.wav, I'm really,umbrella
kurland21a,Kurland,kurland21a_573.36_9.0.wav," when I, the ladder to the limb to save the cat.",went up the ladder to the limb to save the cat
kurland21a,Kurland,kurland21a_583.256_7.86.wav," a duck barking, a duck barking.",dog barking
kurland21a,Kurland,kurland21a_594.828_12.52.wav, I listened to,listen
kurland21a,Kurland,kurland21a_610.565_11.99.wav, Fire men come rescue the man.,firemen come rescue the man
kurland21a,Kurland,kurland21a_630.011_0.4.wav, Yes.,yes
kurland21a,Kurland,kurland21a_634.231_0.45.wav, Yes.,yes
kurland21a,Kurland,kurland21a_647.048_0.41.wav, Okay.,okay
kurland21a,Kurland,kurland21a_649.07_0.37.wav, you,okay
kurland21a,Kurland,kurland21a_649.58_0.55.wav, Cinderella.,the story of cinderella
kurland21a,Kurland,kurland21a_701.221_0.43.wav, Okay.,okay
kurland21a,Kurland,kurland21a_717.455_3.58.wav," Now, I'm going to go ahead and do a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little",no
kurland21a,Kurland,kurland21a_725.636_21.75.wav, I have,i have
kurland21a,Kurland,kurland21a_752.826_16.14.wav, The stepmother and stepchild is me too.,the stepmother and stepchild is mean to the cinderella
kurland21a,Kurland,kurland21a_776.555_2.0.wav, Yes.,yes
kurland21a,Kurland,kurland21a_799.185_9.35.wav, Send her off. Just dress.,cinderella does dress
kurland21a,Kurland,kurland21a_811.866_9.04.wav, and Cinderella magic.,and cinderella magic
kurland21a,Kurland,kurland21a_824.611_0.82.wav, Hawking.,pumpkin
kurland21a,Kurland,kurland21a_833.931_10.02.wav, Mouse.,mouse
kurland21a,Kurland,kurland21a_870.131_6.87.wav, Yes.,yes
kurland21a,Kurland,kurland21a_885.486_2.89.wav, Cinderella went to the dance.,cinderella went to the dance
kurland21a,Kurland,kurland21a_891.513_3.99.wav, She lost her shoe.,she lost her shoe
kurland21a,Kurland,kurland21a_899.686_4.88.wav, and the,and the
kurland21a,Kurland,kurland21a_912.56_14.37.wav, I think it was a little bit of a shock.,cinderella
kurland21a,Kurland,kurland21a_935.055_14.21.wav, Cinderella.,cinderella
kurland21a,Kurland,kurland21a_959.938_7.26.wav, Okay.,okay
kurland21a,Kurland,kurland21a_973.593_7.77.wav," So, you know, I'm going to do this.",and
kurland21a,Kurland,kurland21a_998.403_0.34.wav, Yes.,yes
kurland21a,Kurland,kurland21a_1041.796_0.46.wav, Yes.,yes
kurland21a,Kurland,kurland21a_1044.451_0.8.wav, I'm sorry.,yes
kurland21a,Kurland,kurland21a_1051.046_0.48.wav, which just now.,yes
kurland21a,Kurland,kurland21a_1059.196_0.7.wav, peanut butter.,peanut butter
kurland21a,Kurland,kurland21a_1060.35_0.58.wav, Jelly.,jelly
kurland21a,Kurland,kurland21a_1061.598_0.41.wav, bread.,bread
kurland21a,Kurland,kurland21a_1062.95_10.3.wav, I had two slices of bread.,two slices of bread
kurland21a,Kurland,kurland21a_1077.895_0.42.wav, Yes.,yes
kurland21a,Kurland,kurland21b_25.911_0.3.wav, Okay.,okay ex
kurland21a,Kurland,kurland21b_53.853_1.52.wav, Boy picks the ball.,the boy kicks the ball
kurland21a,Kurland,kurland21b_55.829_1.74.wav, It goes through the window.,it goes through the window
kurland21a,Kurland,kurland21b_57.997_3.78.wav," um, um, lap.",lap
kurland21a,Kurland,kurland21b_64.586_7.57.wav, going to,going to
kurland21a,Kurland,kurland21b_109.149_6.37.wav, argument with the mother of the umbrella.,argument with the mother of of the umbrella
kurland21a,Kurland,kurland21b_118.344_9.56.wav, Raining.,raining
kurland21a,Kurland,kurland21b_130.524_2.4.wav," Do, do it.",do do it
kurland21a,Kurland,kurland21b_134.034_12.45.wav, umbrella is that raining,umbrella is raining
kurland21a,Kurland,kurland21b_170.924_5.23.wav, man in the tree rescuing the cat.,man in the tree rescuing the cat
kurland21a,Kurland,kurland21b_177.563_3.12.wav, dog barking.,dog barking
kurland21a,Kurland,kurland21b_183.197_0.4.wav, ladder.,ladder
kurland21a,Kurland,kurland21b_190.763_4.58.wav," One, come and go.",one comes in
kurland21a,Kurland,kurland21b_198.819_9.87.wav, firefighters come in to rescue the man.,fire fighters come in to rescue the man
kurland21a,Kurland,kurland21b_223.327_0.4.wav, Now,okay
kurland21a,Kurland,kurland21b_224.945_0.55.wav, Okay.,okay
kurland21a,Kurland,kurland21b_226.783_0.35.wav, Okay.,okay
kurland21a,Kurland,kurland21b_299.512_0.33.wav, Okay.,okay
kurland21a,Kurland,kurland21b_301.469_4.64.wav, husband,man husband father
kurland21a,Kurland,kurland21b_309.639_7.64.wav, introduced the girl to stepmother and two daughters.,introduced the girl to stepmother and two daughters
kurland21a,Kurland,kurland21b_318.198_8.68.wav," I had a stepmother, two daughters.",stepmother two daughters
kurland21a,Kurland,kurland21b_345.898_17.61.wav, stepmother who got a letter inviting all of the,stepmother got a letter inviting all of the group
kurland21a,Kurland,kurland21b_368.53_24.55.wav, The animals...,the the animals
kurland21a,Kurland,kurland21b_404.55_8.84.wav," the animals, the",the animals
kurland21a,Kurland,kurland21b_419.698_17.56.wav, The very godmother took the animals and the animals.,fairy godmother took the animals and
kurland21a,Kurland,kurland21b_446.866_9.85.wav, ស្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម�,took the animals and
kurland21a,Kurland,kurland21b_514.231_0.44.wav, Thank you.,peanut butter
kurland21a,Kurland,kurland21b_517.203_2.779.wav, jelly and peanut butter and bread.,jelly and peanut butter and bread
kurland21a,Kurland,kurland21b_526.86_1.43.wav, put it all together.,and put it all together
kurland21a,Kurland,kurland21b_538.75_0.45.wav, Yes.,yes
kurland21a,Kurland,kurland21b_547.639_5.57.wav, work.,okay work and yes
kurland21a,Kurland,kurland21b_564.341_20.48.wav, I found out that,i i found out the
kurland21a,Kurland,kurland21b_588.244_0.42.wav, Thanks.,yes
kurland21a,Kurland,kurland21b_590.907_1.64.wav, TV was on.,tv was on
kurland21a,Kurland,kurland21b_593.061_4.04.wav, radio was on.,radio was on
